feature_name,feature_group,original_feature_group,modality,source,verified_status,unknown_feature_decision,notes
xplane_lslxp11xpcac_aircraft_climb_rate_mps_skew,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_slope,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_std,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_iqr,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_kurtosis,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_max,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_mean,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_missing_ratio,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_num_missing,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_range,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_rms,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_skew,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_slope,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_m_std,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_iqr,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_kurtosis,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_max,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_mean,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_missing_ratio,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_num_missing,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_range,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_rms,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_skew,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_slope,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_elevation_trim_std,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_elevation_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_groundspeed_mps_iqr,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_groundspeed_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_groundspeed_mps_kurtosis,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_groundspeed_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_groundspeed_mps_max,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_groundspeed_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_groundspeed_mps_mean,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_groundspeed_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_groundspeed_mps_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_groundspeed_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_groundspeed_mps_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_groundspeed_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
